Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit
ORD-1600,07-04-2024,09-04-2024,CUST-175,PROD-11,18178,8,0.21,1090.68
ORD-1601,26-12-2024,30-12-2024,CUST-176,PROD-7,13124,8,0.11,524.96
ORD-1602,17-10-2024,20-10-2024,CUST-111,PROD-1,5714,6,0.14,-57.14
ORD-1603,17-02-2022,22-02-2022,CUST-100,PROD-43,4685,5,0.12,140.55
ORD-1604,25-09-2023,30-09-2023,CUST-39,PROD-38,47348,2,0.24,4261.32
ORD-1605,08-06-2022,11-06-2022,CUST-152,PROD-36,46096,3,0.03,5531.52
ORD-1606,23-01-2022,27-01-2022,CUST-177,PROD-44,11400,4,0.2,570
ORD-1607,27-11-2023,01-12-2023,CUST-4,PROD-25,38068,1,0.12,1142.04
ORD-1608,04-02-2024,06-02-2024,CUST-139,PROD-9,36626,3,0.09,2197.56
ORD-1609,08-05-2023,10-05-2023,CUST-64,PROD-33,35878,6,0.1,1793.9
ORD-1610,17-05-2024,19-05-2024,CUST-97,PROD-50,37707,6,0.25,3770.7
ORD-1611,30-10-2024,03-11-2024,CUST-195,PROD-7,43524,1,0.25,4352.4
ORD-1612,16-09-2022,21-09-2022,CUST-55,PROD-8,11214,4,0.02,1457.82
ORD-1613,12-08-2024,14-08-2024,CUST-14,PROD-37,26551,3,0.26,2920.61
ORD-1614,26-09-2022,29-09-2022,CUST-22,PROD-36,5079,7,0.24,457.11
ORD-1615,10-09-2024,13-09-2024,CUST-101,PROD-18,17697,7,0.17,353.94
ORD-1616,04-01-2022,06-01-2022,CUST-54,PROD-16,34326,8,0.02,4462.38
ORD-1617,31-10-2022,04-11-2022,CUST-81,PROD-5,36292,4,0.27,4355.04
ORD-1618,12-01-2022,17-01-2022,CUST-169,PROD-42,8819,4,0.08,617.33
ORD-1619,02-06-2022,07-06-2022,CUST-119,PROD-11,49951,2,0.27,5994.12
ORD-1620,11-03-2023,14-03-2023,CUST-104,PROD-36,5653,9,0.04,621.83
ORD-1621,04-07-2022,08-07-2022,CUST-93,PROD-35,31109,4,0.16,311.09
ORD-1622,15-10-2023,19-10-2023,CUST-176,PROD-6,21829,3,0.17,436.58
ORD-1623,18-08-2024,20-08-2024,CUST-155,PROD-9,43626,5,0.1,2181.3
ORD-1624,26-03-2023,29-03-2023,CUST-185,PROD-13,42032,3,0.25,4203.2
ORD-1625,23-05-2024,28-05-2024,CUST-195,PROD-18,45904,3,0.21,2754.24
ORD-1626,19-08-2024,22-08-2024,CUST-139,PROD-30,38184,1,0.3,5727.6
ORD-1627,09-04-2024,12-04-2024,CUST-160,PROD-19,8934,8,0.28,1161.42
ORD-1628,15-02-2023,19-02-2023,CUST-106,PROD-31,34643,2,0.03,4157.16
ORD-1629,31-12-2022,03-01-2023,CUST-179,PROD-36,19007,2,0.2,950.35
ORD-1630,04-12-2022,06-12-2022,CUST-147,PROD-7,1196,4,0.25,119.6
ORD-1631,16-07-2023,19-07-2023,CUST-78,PROD-21,4657,8,0.25,465.7
ORD-1632,14-09-2022,16-09-2022,CUST-27,PROD-24,14563,3,0.12,436.89
ORD-1633,03-12-2023,06-12-2023,CUST-184,PROD-35,22322,2,0.25,2232.2
ORD-1634,12-10-2023,17-10-2023,CUST-189,PROD-26,3383,3,0.24,304.47
ORD-1635,03-03-2024,08-03-2024,CUST-87,PROD-20,37569,8,0.26,4132.59
ORD-1636,23-10-2024,25-10-2024,CUST-179,PROD-37,14805,2,0.23,1184.4
ORD-1637,20-08-2023,24-08-2023,CUST-4,PROD-5,15455,10,0.1,772.75
ORD-1638,18-07-2024,21-07-2024,CUST-184,PROD-48,42002,10,0.19,1680.08
ORD-1639,07-12-2024,10-12-2024,CUST-4,PROD-22,25642,5,0.01,3589.88
ORD-1640,28-02-2023,03-03-2023,CUST-82,PROD-21,5657,1,0.27,678.84
ORD-1641,27-12-2024,31-12-2024,CUST-66,PROD-44,4744,7,0.02,616.72
ORD-1642,08-06-2024,10-06-2024,CUST-91,PROD-32,4629,4,0,694.35
ORD-1643,27-11-2024,02-12-2024,CUST-115,PROD-41,15646,5,0.01,2190.44
ORD-1644,24-01-2024,28-01-2024,CUST-12,PROD-18,15942,1,0.27,1913.04
ORD-1645,10-03-2022,12-03-2022,CUST-151,PROD-3,1578,7,0.14,15.78
ORD-1646,03-09-2023,06-09-2023,CUST-183,PROD-30,20521,6,0.2,1026.05
ORD-1647,09-08-2022,13-08-2022,CUST-149,PROD-7,46800,9,0.1,2340
ORD-1648,02-04-2024,05-04-2024,CUST-193,PROD-12,25690,8,0.21,1541.4
ORD-1649,19-08-2023,22-08-2023,CUST-173,PROD-7,49042,9,0.1,2452.1
ORD-1650,26-01-2022,28-01-2022,CUST-7,PROD-48,7122,10,0.11,284.88
ORD-1651,25-11-2022,29-11-2022,CUST-99,PROD-38,28589,2,0.05,2858.9
ORD-1652,17-01-2024,22-01-2024,CUST-39,PROD-48,42840,6,0.06,3855.6
ORD-1653,10-11-2022,12-11-2022,CUST-54,PROD-15,16537,9,0.3,2480.55
ORD-1654,06-06-2023,08-06-2023,CUST-156,PROD-42,1159,4,0.27,139.08
ORD-1655,08-04-2024,12-04-2024,CUST-26,PROD-15,47857,9,0.09,2871.42
ORD-1656,28-08-2024,30-08-2024,CUST-160,PROD-3,25615,9,0.26,2817.65
ORD-1657,10-08-2024,15-08-2024,CUST-53,PROD-41,43021,10,0.15,0
ORD-1658,18-11-2022,23-11-2022,CUST-194,PROD-14,45072,9,0.04,4957.92
ORD-1659,02-04-2023,05-04-2023,CUST-147,PROD-22,47660,3,0.25,4766
ORD-1660,08-05-2023,10-05-2023,CUST-130,PROD-40,47412,7,0.13,948.24
ORD-1661,19-05-2024,23-05-2024,CUST-189,PROD-47,4924,3,0.13,98.48
ORD-1662,23-12-2022,27-12-2022,CUST-17,PROD-8,39021,5,0,5853.15
ORD-1663,14-01-2022,18-01-2022,CUST-57,PROD-4,16773,5,0.19,670.92
ORD-1664,19-01-2023,21-01-2023,CUST-159,PROD-48,33167,2,0.25,3316.7
ORD-1665,05-05-2022,08-05-2022,CUST-41,PROD-36,2466,8,0.3,369.9
ORD-1666,31-12-2023,05-01-2024,CUST-50,PROD-1,11516,10,0.11,460.64
ORD-1667,20-10-2023,23-10-2023,CUST-106,PROD-16,33117,7,0.26,3642.87
ORD-1668,22-09-2023,25-09-2023,CUST-82,PROD-32,22215,3,0.15,0
ORD-1669,19-02-2024,24-02-2024,CUST-78,PROD-14,22166,7,0.2,1108.3
ORD-1670,10-11-2023,14-11-2023,CUST-116,PROD-2,37763,5,0.13,755.26
ORD-1671,21-11-2023,25-11-2023,CUST-23,PROD-45,31014,1,0.24,2791.26
ORD-1672,03-02-2023,08-02-2023,CUST-104,PROD-45,40943,5,0.26,4503.73
ORD-1673,22-05-2024,25-05-2024,CUST-61,PROD-35,40800,7,0.07,3264
ORD-1674,08-02-2024,10-02-2024,CUST-20,PROD-23,47789,5,0.05,4778.9
ORD-1675,16-01-2024,21-01-2024,CUST-138,PROD-47,7178,5,0.04,789.58
ORD-1676,30-03-2023,04-04-2023,CUST-92,PROD-37,29500,3,0.21,1770
ORD-1677,16-12-2022,20-12-2022,CUST-49,PROD-29,1643,4,0.11,65.72
ORD-1678,09-05-2022,14-05-2022,CUST-163,PROD-4,958,7,0.1,47.9
ORD-1679,23-02-2022,28-02-2022,CUST-28,PROD-17,43153,7,0.15,0
ORD-1680,20-02-2024,23-02-2024,CUST-3,PROD-24,20094,7,0.07,1607.52
ORD-1681,26-06-2024,29-06-2024,CUST-159,PROD-33,36800,6,0,5520
ORD-1682,03-09-2022,07-09-2022,CUST-142,PROD-16,507,8,0.25,-50.7
ORD-1683,07-11-2024,11-11-2024,CUST-88,PROD-29,44667,5,0.27,5360.04
ORD-1684,01-09-2022,06-09-2022,CUST-75,PROD-24,42568,9,0.26,4682.48
ORD-1685,23-03-2023,26-03-2023,CUST-114,PROD-40,1560,5,0.05,-156
ORD-1686,30-08-2022,01-09-2022,CUST-131,PROD-20,13469,8,0.08,942.83
ORD-1687,04-05-2024,07-05-2024,CUST-92,PROD-26,40014,10,0.1,2000.7
ORD-1688,26-07-2023,30-07-2023,CUST-191,PROD-17,28627,10,0.07,2290.16
ORD-1689,25-11-2022,29-11-2022,CUST-188,PROD-44,9748,1,0.2,487.4
ORD-1690,18-08-2022,21-08-2022,CUST-149,PROD-33,36918,7,0.05,3691.8
ORD-1691,02-10-2024,07-10-2024,CUST-176,PROD-38,48733,4,0.01,6822.62
ORD-1692,31-12-2023,05-01-2024,CUST-20,PROD-26,39823,10,0.09,2389.38
ORD-1693,24-10-2023,28-10-2023,CUST-168,PROD-37,37825,8,0.07,3026
ORD-1694,29-12-2023,03-01-2024,CUST-61,PROD-19,39639,10,0.22,2774.73
ORD-1695,01-12-2024,03-12-2024,CUST-65,PROD-50,41611,7,0.12,1248.33
ORD-1696,06-09-2023,08-09-2023,CUST-118,PROD-11,11654,6,0.19,466.16
ORD-1697,19-03-2024,23-03-2024,CUST-17,PROD-36,15788,10,0.22,1105.16
ORD-1698,07-11-2022,09-11-2022,CUST-75,PROD-29,49951,7,0.16,499.51
ORD-1699,21-04-2022,23-04-2022,CUST-13,PROD-2,39195,6,0.29,5487.3
ORD-1700,24-05-2024,29-05-2024,CUST-14,PROD-23,36519,9,0.28,4747.47
ORD-1701,19-08-2024,23-08-2024,CUST-89,PROD-43,39845,7,0.04,4382.95
ORD-1702,09-03-2023,13-03-2023,CUST-164,PROD-15,30291,5,0.3,4543.65
ORD-1703,11-08-2022,16-08-2022,CUST-184,PROD-13,15356,6,0.24,1382.04
ORD-1704,24-06-2024,29-06-2024,CUST-92,PROD-42,17422,3,0.03,2090.64
ORD-1705,25-10-2022,27-10-2022,CUST-191,PROD-7,22615,2,0,3392.25
ORD-1706,08-07-2023,13-07-2023,CUST-135,PROD-5,40170,4,0.08,2811.9
ORD-1707,06-04-2024,08-04-2024,CUST-17,PROD-29,40904,8,0.18,1227.12
ORD-1708,27-05-2022,30-05-2022,CUST-61,PROD-14,43811,1,0.23,3504.88
ORD-1709,28-02-2022,03-03-2022,CUST-144,PROD-40,29948,2,0.06,2695.32
ORD-1710,04-03-2023,07-03-2023,CUST-65,PROD-6,10859,6,0.04,1194.49
ORD-1711,26-11-2022,30-11-2022,CUST-167,PROD-21,24885,6,0.25,2488.5
ORD-1712,02-12-2024,07-12-2024,CUST-53,PROD-25,15552,5,0.19,622.08
ORD-1713,25-12-2023,29-12-2023,CUST-64,PROD-17,10182,2,0.3,1527.3
ORD-1714,26-03-2023,30-03-2023,CUST-175,PROD-6,38118,4,0.22,2668.26
ORD-1715,19-04-2024,24-04-2024,CUST-162,PROD-20,2856,4,0.23,228.48
ORD-1716,26-06-2022,29-06-2022,CUST-199,PROD-22,34981,2,0,5247.15
ORD-1717,08-03-2022,12-03-2022,CUST-92,PROD-44,21858,8,0.3,3278.7
ORD-1718,14-08-2023,16-08-2023,CUST-91,PROD-46,26753,9,0.1,1337.65
ORD-1719,27-10-2022,29-10-2022,CUST-183,PROD-17,45887,9,0.29,6424.18
ORD-1720,26-06-2023,30-06-2023,CUST-89,PROD-17,48525,6,0.19,1941
ORD-1721,26-11-2024,29-11-2024,CUST-30,PROD-35,22167,9,0.24,1995.03
ORD-1722,16-06-2023,18-06-2023,CUST-31,PROD-28,38223,2,0.03,4586.76
ORD-1723,21-03-2023,24-03-2023,CUST-187,PROD-10,46770,7,0.04,5144.7
ORD-1724,26-09-2022,01-10-2022,CUST-46,PROD-10,18235,2,0.02,2370.55
ORD-1725,25-07-2023,29-07-2023,CUST-73,PROD-48,24730,3,0.22,1731.1
ORD-1726,10-12-2023,12-12-2023,CUST-9,PROD-43,1289,4,0.22,90.23
ORD-1727,11-11-2022,14-11-2022,CUST-187,PROD-21,42423,10,0.22,2969.61
ORD-1728,30-08-2024,03-09-2024,CUST-193,PROD-46,12504,4,0.18,375.12
ORD-1729,30-03-2022,01-04-2022,CUST-69,PROD-48,11373,5,0.22,796.11
ORD-1730,12-11-2023,16-11-2023,CUST-15,PROD-48,2952,10,0.01,-413.28
ORD-1731,03-05-2024,08-05-2024,CUST-177,PROD-37,35414,8,0.1,1770.7
ORD-1732,12-05-2022,14-05-2022,CUST-50,PROD-38,34331,4,0.23,2746.48
ORD-1733,30-01-2022,02-02-2022,CUST-175,PROD-44,21748,2,0.06,1957.32
ORD-1734,13-07-2023,16-07-2023,CUST-107,PROD-30,38750,8,0.17,775
ORD-1735,13-01-2023,17-01-2023,CUST-141,PROD-23,36509,9,0.22,2555.63
ORD-1736,21-10-2022,26-10-2022,CUST-49,PROD-38,20546,5,0.01,2876.44
ORD-1737,23-07-2023,25-07-2023,CUST-184,PROD-27,35173,5,0.23,2813.84
ORD-1738,23-01-2023,28-01-2023,CUST-99,PROD-42,18318,3,0.11,732.72
ORD-1739,03-06-2023,07-06-2023,CUST-56,PROD-26,8300,2,0.15,0
ORD-1740,27-10-2023,29-10-2023,CUST-4,PROD-47,43295,10,0.09,2597.7
ORD-1741,01-12-2022,04-12-2022,CUST-122,PROD-4,19228,9,0.06,1730.52
ORD-1742,21-10-2024,24-10-2024,CUST-71,PROD-28,24994,8,0.15,0
ORD-1743,13-07-2024,18-07-2024,CUST-43,PROD-11,49140,1,0.01,6879.6
ORD-1744,19-06-2022,24-06-2022,CUST-182,PROD-4,44982,9,0.29,6297.48
ORD-1745,15-09-2024,18-09-2024,CUST-153,PROD-45,4399,5,0.27,527.88
ORD-1746,11-11-2023,16-11-2023,CUST-87,PROD-14,35493,6,0.18,1064.79
ORD-1747,05-06-2024,07-06-2024,CUST-175,PROD-4,5480,7,0.11,219.2
ORD-1748,14-08-2024,18-08-2024,CUST-69,PROD-38,5652,3,0.05,565.2
ORD-1749,15-04-2022,18-04-2022,CUST-148,PROD-25,7816,4,0.09,468.96
ORD-1750,20-02-2023,24-02-2023,CUST-198,PROD-17,28318,9,0.1,1415.9
ORD-1751,05-12-2024,09-12-2024,CUST-13,PROD-34,25078,5,0.17,501.56
ORD-1752,18-11-2023,22-11-2023,CUST-111,PROD-19,12548,2,0.07,1003.84
ORD-1753,09-07-2022,14-07-2022,CUST-48,PROD-39,35371,10,0.02,4598.23
ORD-1754,29-10-2022,01-11-2022,CUST-44,PROD-26,31631,6,0.07,2530.48
ORD-1755,28-07-2023,02-08-2023,CUST-188,PROD-46,35504,7,0.22,2485.28
ORD-1756,09-02-2022,11-02-2022,CUST-192,PROD-22,19641,2,0.04,2160.51
ORD-1757,09-03-2022,13-03-2022,CUST-69,PROD-7,32443,3,0.23,2595.44
ORD-1758,27-08-2024,29-08-2024,CUST-101,PROD-31,42092,9,0.15,0
ORD-1759,02-12-2023,06-12-2023,CUST-103,PROD-44,16306,1,0.11,652.24
ORD-1760,28-10-2023,01-11-2023,CUST-21,PROD-6,29025,8,0.01,4063.5
ORD-1761,20-06-2022,24-06-2022,CUST-56,PROD-4,39826,3,0.17,796.52
ORD-1762,17-10-2024,19-10-2024,CUST-166,PROD-49,9502,8,0.13,190.04
ORD-1763,26-07-2022,31-07-2022,CUST-140,PROD-47,26174,3,0.08,1832.18
ORD-1764,19-02-2022,21-02-2022,CUST-90,PROD-45,24135,9,0.29,3378.9
ORD-1765,19-09-2022,21-09-2022,CUST-173,PROD-20,24786,8,0.22,1735.02
ORD-1766,04-08-2023,08-08-2023,CUST-53,PROD-37,17477,8,0.17,349.54
ORD-1767,19-05-2024,22-05-2024,CUST-175,PROD-49,35978,2,0.01,5036.92
ORD-1768,07-08-2024,09-08-2024,CUST-57,PROD-5,42220,8,0.08,2955.4
ORD-1769,30-05-2024,03-06-2024,CUST-66,PROD-29,31264,2,0.2,1563.2
ORD-1770,19-03-2024,22-03-2024,CUST-6,PROD-9,31995,10,0.1,1599.75
ORD-1771,25-08-2022,28-08-2022,CUST-119,PROD-45,37946,8,0.23,3035.68
ORD-1772,28-03-2022,01-04-2022,CUST-141,PROD-12,44763,10,0.28,5819.19
ORD-1773,08-04-2024,12-04-2024,CUST-16,PROD-21,26370,8,0.29,3691.8
ORD-1774,05-12-2024,08-12-2024,CUST-176,PROD-31,28602,5,0.05,2860.2
ORD-1775,15-04-2022,19-04-2022,CUST-160,PROD-40,12679,4,0.25,1267.9
ORD-1776,27-08-2023,30-08-2023,CUST-4,PROD-39,20637,2,0.17,412.74
ORD-1777,20-12-2023,25-12-2023,CUST-138,PROD-20,47874,1,0.09,2872.44
ORD-1778,22-12-2023,25-12-2023,CUST-102,PROD-6,23226,2,0.25,2322.6
ORD-1779,27-11-2024,02-12-2024,CUST-157,PROD-6,47764,7,0.11,1910.56
ORD-1780,15-07-2022,19-07-2022,CUST-53,PROD-41,15709,2,0.15,0
ORD-1781,24-09-2022,26-09-2022,CUST-93,PROD-49,41571,9,0.26,4572.81
ORD-1782,14-06-2024,19-06-2024,CUST-127,PROD-43,29423,9,0.2,1471.15
ORD-1783,13-05-2024,16-05-2024,CUST-138,PROD-17,4189,8,0.07,335.12
ORD-1784,19-04-2023,21-04-2023,CUST-166,PROD-31,22190,3,0.04,2440.9
ORD-1785,06-03-2024,11-03-2024,CUST-113,PROD-36,8431,1,0.01,1180.34
ORD-1786,12-10-2024,14-10-2024,CUST-47,PROD-40,2441,9,0.3,366.15
ORD-1787,03-11-2024,07-11-2024,CUST-93,PROD-23,1503,8,0.28,195.39
ORD-1788,22-03-2023,27-03-2023,CUST-101,PROD-15,9773,10,0.17,195.46
ORD-1789,05-01-2022,07-01-2022,CUST-83,PROD-40,16904,6,0.06,1521.36
ORD-1790,02-08-2023,04-08-2023,CUST-4,PROD-32,37550,10,0.02,4881.5
ORD-1791,21-06-2022,25-06-2022,CUST-107,PROD-33,30672,9,0.16,306.72
ORD-1792,07-07-2022,09-07-2022,CUST-151,PROD-27,14364,10,0.05,1436.4
ORD-1793,09-09-2023,13-09-2023,CUST-87,PROD-18,37002,7,0.28,4810.26
ORD-1794,09-06-2023,14-06-2023,CUST-141,PROD-44,15338,9,0.15,0
ORD-1795,11-07-2023,15-07-2023,CUST-166,PROD-25,20853,9,0.25,2085.3
ORD-1796,11-07-2024,15-07-2024,CUST-29,PROD-37,21616,5,0.14,216.16
ORD-1797,07-10-2024,10-10-2024,CUST-25,PROD-32,9952,9,0.06,895.68
ORD-1798,11-12-2023,13-12-2023,CUST-41,PROD-49,11276,6,0.01,1578.64
ORD-1799,15-07-2023,17-07-2023,CUST-7,PROD-49,6458,2,0.2,322.9
ORD-1800,26-03-2022,30-03-2022,CUST-39,PROD-6,3564,4,0.03,427.68
ORD-1801,07-10-2023,10-10-2023,CUST-16,PROD-10,28813,4,0.16,288.13
ORD-1802,02-09-2024,04-09-2024,CUST-39,PROD-42,23452,4,0,3517.8
ORD-1803,20-12-2023,23-12-2023,CUST-153,PROD-2,39808,6,0.26,4378.88
ORD-1804,17-03-2023,22-03-2023,CUST-70,PROD-41,7267,10,0.05,726.7
ORD-1805,21-02-2024,26-02-2024,CUST-134,PROD-4,28597,2,0.16,285.97
ORD-1806,13-11-2024,17-11-2024,CUST-45,PROD-21,41453,6,0.28,5388.89
ORD-1807,15-05-2022,18-05-2022,CUST-156,PROD-42,49189,7,0.02,6394.57
ORD-1808,09-11-2024,14-11-2024,CUST-77,PROD-47,27600,6,0.13,-552
ORD-1809,17-09-2022,22-09-2022,CUST-89,PROD-23,39480,1,0,5922
ORD-1810,21-07-2023,26-07-2023,CUST-32,PROD-9,40070,9,0.1,2003.5
ORD-1811,17-12-2023,22-12-2023,CUST-142,PROD-19,40735,7,0.29,5702.9
ORD-1812,08-02-2022,10-02-2022,CUST-107,PROD-47,1013,4,0.29,-141.82
ORD-1813,27-04-2023,01-05-2023,CUST-56,PROD-44,1019,6,0.3,152.85
ORD-1814,10-04-2022,15-04-2022,CUST-127,PROD-17,4429,1,0.02,575.77
ORD-1815,02-06-2023,05-06-2023,CUST-138,PROD-24,7106,10,0.14,-71.06
ORD-1816,13-02-2024,18-02-2024,CUST-49,PROD-23,2488,9,0.06,0
ORD-1817,28-04-2023,30-04-2023,CUST-109,PROD-2,47592,9,0.17,951.84
ORD-1818,18-06-2024,22-06-2024,CUST-49,PROD-23,6691,8,0.03,802.92
ORD-1819,04-03-2023,07-03-2023,CUST-115,PROD-5,20939,5,0.24,1884.51
ORD-1820,19-08-2022,24-08-2022,CUST-158,PROD-2,33029,7,0.23,2642.32
ORD-1821,23-07-2022,25-07-2022,CUST-1,PROD-50,38701,3,0.19,1548.04
ORD-1822,05-08-2022,10-08-2022,CUST-5,PROD-22,32070,1,0.06,2886.3
ORD-1823,23-02-2024,26-02-2024,CUST-15,PROD-47,41731,6,0.05,4173.1
ORD-1824,30-10-2022,03-11-2022,CUST-28,PROD-50,33450,3,0.29,4683
ORD-1825,01-12-2024,06-12-2024,CUST-7,PROD-26,28732,10,0.05,2873.2
ORD-1826,22-10-2024,27-10-2024,CUST-2,PROD-8,21399,4,0.17,427.98
ORD-1827,18-06-2023,20-06-2023,CUST-170,PROD-24,21807,10,0.03,2616.84
ORD-1828,06-12-2022,08-12-2022,CUST-85,PROD-44,39607,4,0.13,792.14
ORD-1829,09-07-2024,14-07-2024,CUST-72,PROD-43,6413,10,0.11,256.52
ORD-1830,15-05-2023,19-05-2023,CUST-32,PROD-38,21889,2,0.08,1532.23
ORD-1831,26-02-2023,03-03-2023,CUST-38,PROD-36,30236,9,0.24,2721.24
ORD-1832,08-01-2024,11-01-2024,CUST-191,PROD-45,30613,6,0.26,3367.43
ORD-1833,26-07-2024,31-07-2024,CUST-108,PROD-31,46447,2,0.09,2786.82
ORD-1834,27-08-2023,30-08-2023,CUST-46,PROD-43,14169,9,0.07,1133.52
ORD-1835,04-05-2023,07-05-2023,CUST-137,PROD-45,43707,1,0.19,1748.28
ORD-1836,01-01-2023,03-01-2023,CUST-81,PROD-10,11821,1,0.26,1300.31
ORD-1837,01-12-2022,04-12-2022,CUST-37,PROD-13,47312,7,0.16,473.12
ORD-1838,08-04-2022,11-04-2022,CUST-32,PROD-13,36921,2,0.12,1107.63
ORD-1839,19-01-2023,21-01-2023,CUST-178,PROD-21,11666,10,0.14,116.66
ORD-1840,04-12-2022,06-12-2022,CUST-123,PROD-24,11440,8,0.16,-114.4
ORD-1841,16-09-2024,21-09-2024,CUST-58,PROD-24,12480,2,0.06,1123.2
ORD-1842,05-04-2023,10-04-2023,CUST-114,PROD-37,31941,2,0.06,2874.69
ORD-1843,06-07-2023,10-07-2023,CUST-62,PROD-7,14738,8,0.27,1768.56
ORD-1844,21-09-2022,24-09-2022,CUST-141,PROD-18,15002,4,0.11,600.08
ORD-1845,07-10-2023,12-10-2023,CUST-119,PROD-5,28970,4,0.13,579.4
ORD-1846,18-10-2023,23-10-2023,CUST-39,PROD-13,40345,10,0.28,5244.85
ORD-1847,28-12-2024,01-01-2025,CUST-100,PROD-17,32136,2,0.23,2570.88
ORD-1848,10-03-2022,12-03-2022,CUST-31,PROD-48,11006,9,0.03,1320.72
ORD-1849,20-12-2024,25-12-2024,CUST-35,PROD-41,4660,9,0.01,652.4
ORD-1850,19-04-2023,22-04-2023,CUST-47,PROD-34,18265,6,0.27,2191.8
ORD-1851,01-10-2022,04-10-2022,CUST-128,PROD-2,23724,2,0.09,1423.44
ORD-1852,19-02-2023,24-02-2023,CUST-24,PROD-3,34754,2,0.28,4518.02
ORD-1853,24-10-2022,27-10-2022,CUST-115,PROD-7,6472,8,0.17,129.44
ORD-1854,24-07-2023,28-07-2023,CUST-72,PROD-34,3229,1,0.29,452.06
ORD-1855,24-03-2023,27-03-2023,CUST-3,PROD-16,7141,6,0.12,214.23
ORD-1856,22-11-2023,24-11-2023,CUST-118,PROD-12,49278,7,0.1,2463.9
ORD-1857,25-09-2022,27-09-2022,CUST-24,PROD-2,31982,5,0.08,2238.74
ORD-1858,27-10-2023,30-10-2023,CUST-169,PROD-30,35114,6,0.16,351.14
ORD-1859,16-03-2022,19-03-2022,CUST-91,PROD-18,23749,6,0.03,2849.88
ORD-1860,05-05-2023,07-05-2023,CUST-8,PROD-6,5720,6,0.2,286
ORD-1861,22-04-2022,24-04-2022,CUST-128,PROD-21,20454,10,0.22,1431.78
ORD-1862,19-11-2023,24-11-2023,CUST-41,PROD-17,33632,4,0.06,3026.88
ORD-1863,15-10-2022,20-10-2022,CUST-54,PROD-48,5104,4,0.19,204.16
ORD-1864,22-08-2022,24-08-2022,CUST-125,PROD-29,24222,7,0.13,484.44
ORD-1865,26-08-2023,29-08-2023,CUST-90,PROD-1,42790,7,0.25,4279
ORD-1866,10-09-2023,12-09-2023,CUST-55,PROD-20,20610,1,0.09,1236.6
ORD-1867,30-12-2024,03-01-2025,CUST-69,PROD-21,38037,6,0.3,5705.55
ORD-1868,06-06-2022,11-06-2022,CUST-167,PROD-49,48599,8,0.21,2915.94
ORD-1869,14-06-2022,18-06-2022,CUST-165,PROD-35,45992,10,0.03,5519.04
ORD-1870,29-10-2023,31-10-2023,CUST-63,PROD-25,41245,4,0.27,4949.4
ORD-1871,20-06-2022,25-06-2022,CUST-38,PROD-26,1773,3,0.24,159.57
ORD-1872,23-12-2023,27-12-2023,CUST-148,PROD-4,40352,4,0.19,1614.08
ORD-1873,24-11-2024,28-11-2024,CUST-1,PROD-12,27937,3,0.25,2793.7
ORD-1874,27-05-2022,29-05-2022,CUST-15,PROD-28,38820,9,0.23,3105.6
ORD-1875,09-01-2022,13-01-2022,CUST-36,PROD-39,19142,3,0.17,382.84
ORD-1876,07-06-2023,09-06-2023,CUST-50,PROD-17,528,9,0.3,79.2
ORD-1877,31-07-2024,02-08-2024,CUST-90,PROD-49,31913,5,0.13,638.26
ORD-1878,11-02-2023,15-02-2023,CUST-180,PROD-30,48428,8,0.02,6295.64
ORD-1879,25-11-2024,30-11-2024,CUST-152,PROD-44,38303,4,0.28,4979.39
ORD-1880,21-05-2023,25-05-2023,CUST-149,PROD-15,23696,2,0.01,3317.44
ORD-1881,04-06-2024,07-06-2024,CUST-16,PROD-28,11650,5,0.03,1398
ORD-1882,23-07-2022,25-07-2022,CUST-168,PROD-25,8601,9,0.22,602.07
ORD-1883,16-06-2024,18-06-2024,CUST-162,PROD-45,19430,1,0.23,1554.4
ORD-1884,11-06-2022,14-06-2022,CUST-96,PROD-12,21695,8,0.19,-867.8
ORD-1885,05-02-2023,07-02-2023,CUST-29,PROD-44,44900,7,0.24,-4041
ORD-1886,18-02-2024,23-02-2024,CUST-68,PROD-2,5649,4,0.17,112.98
ORD-1887,01-12-2024,05-12-2024,CUST-162,PROD-8,38169,5,0.14,381.69
ORD-1888,01-07-2024,03-07-2024,CUST-63,PROD-21,16988,4,0.19,679.52
ORD-1889,09-02-2024,14-02-2024,CUST-135,PROD-10,37035,10,0.25,3703.5
ORD-1890,15-03-2022,20-03-2022,CUST-62,PROD-26,28786,1,0.14,287.86
ORD-1891,09-08-2022,11-08-2022,CUST-150,PROD-11,32990,3,0.07,2639.2
ORD-1892,25-04-2024,28-04-2024,CUST-90,PROD-25,13006,7,0.08,910.42
ORD-1893,03-01-2022,05-01-2022,CUST-72,PROD-44,4608,3,0.23,368.64
ORD-1894,09-09-2023,12-09-2023,CUST-86,PROD-21,44355,3,0.05,4435.5
ORD-1895,12-02-2022,14-02-2022,CUST-52,PROD-23,49889,7,0,7483.35
ORD-1896,16-12-2024,19-12-2024,CUST-26,PROD-24,1681,6,0,252.15
ORD-1897,13-12-2022,17-12-2022,CUST-92,PROD-46,48082,9,0.09,2884.92
ORD-1898,09-10-2022,13-10-2022,CUST-184,PROD-48,6972,8,0.29,976.08
ORD-1899,30-03-2023,04-04-2023,CUST-88,PROD-49,25085,4,0.02,3261.05
